Size,Channels,Threads,Time_s
256,16,4,0.0077622
256,16,4,0.007658
256,16,4,0.0094659
256,16,4,0.0083
256,16,4,0.0082157
256,16,4,0.0081694
256,16,4,0.0093435
256,16,4,0.0081966
256,16,8,0.006928
256,16,8,0.0063895
256,16,8,0.0039216
256,16,8,0.0054513
256,16,8,0.006152
256,16,8,0.0047368
256,16,8,0.0052056
256,16,8,0.0045324
256,16,8,0.0036672
256,16,8,0.0053132
256,16,8,0.0064241
256,16,8,0.0045405
256,16,8,0.0036465
256,16,8,0.0051895
256,16,8,0.0046988
256,16,8,0.0053558
256,16,8,0.0065449
256,16,8,0.0049534
256,16,8,0.0055774
256,16,8,0.0050902
256,16,8,0.0055807
256,16,8,0.0053563
256,16,8,0.0057093
256,16,8,0.0049528
256,16,8,0.0049339
256,16,8,0.0056444
256,16,8,0.0035381
256,16,8,0.0055366
256,16,8,0.0039559
256,16,8,0.0067109
256,16,8,0.0056966
256,16,8,0.0052989
256,16,8,0.0046805
256,16,8,0.0051314
256,16,8,0.0056952
256,16,8,0.0058615
256,16,8,0.0049602
256,16,8,0.004543
256,16,8,0.0039602
256,16,8,0.0049474
256,16,8,0.0045588
256,16,8,0.0034727
256,16,8,0.0049492
256,16,8,0.0060052
256,16,8,0.0045692
256,16,8,0.0048882
256,16,8,0.0047257
256,16,8,0.003475
256,16,8,0.0035606
256,16,8,0.0035015
256,16,16,0.0063999
256,16,16,0.0047789
256,16,16,0.0055555
256,16,16,0.0044546
256,16,16,0.0046344
256,16,16,0.0045392
256,16,16,0.0054789
256,16,16,0.0043568
256,16,16,0.0044819
256,16,16,0.0045947
256,16,16,0.0045504
256,16,16,0.0053781
256,16,16,0.0048004
256,16,16,0.0046158
256,16,16,0.0049114
256,16,16,0.0047587
256,16,16,0.003796
256,16,16,0.0038939
256,16,16,0.0048974
256,16,16,0.0033556
256,16,16,0.0041329
256,16,16,0.0038099
256,16,16,0.0039863
256,16,16,0.0037075
256,16,16,0.003332
256,16,16,0.0034326
256,16,16,0.0033435
256,16,16,0.0048096
256,16,16,0.0030318
256,16,16,0.0034953
256,16,16,0.0034184
256,16,16,0.0038317
256,16,16,0.003961
256,16,16,0.0038908
256,16,16,0.0035766
256,16,16,0.0036124
256,16,16,0.0048982
256,16,16,0.00393
256,16,16,0.0034348
256,16,16,0.0034243
256,16,16,0.0049963
256,16,16,0.0048767
256,16,16,0.0055872
256,16,16,0.0072693
256,16,16,0.0057021
256,16,16,0.0056722
256,16,16,0.0075857
256,16,16,0.0057822
256,16,16,0.0065222
256,16,16,0.0051523
256,32,2,0.0266501
256,32,2,0.0254954
256,32,2,0.0260659
256,32,2,0.0254989
256,32,2,0.0244715
256,32,2,0.0264313
256,32,2,0.0249302
256,32,2,0.0265383
256,32,2,0.0258534
256,32,2,0.0269796
256,32,2,0.0253086
256,32,2,0.0258927
256,32,2,0.0253955
256,32,2,0.0256087
256,32,2,0.0259946
256,32,2,0.0254257
256,32,2,0.0249788
256,32,2,0.0248573
256,32,2,0.0250202
256,32,2,0.0249256
256,32,2,0.0260982
256,32,2,0.0263239
256,32,2,0.0244487
256,32,2,0.0248561
256,32,2,0.0256474
256,32,2,0.026087
256,32,2,0.0247766
256,32,2,0.0247704
256,32,2,0.0247135
256,32,2,0.025449
256,32,2,0.0248317
256,32,2,0.0249902
256,32,2,0.0249628
256,32,2,0.0248683
256,32,2,0.0248212
256,32,2,0.0248093
256,32,2,0.0259438
256,32,2,0.0263059
256,32,2,0.0248391
256,32,2,0.024923
256,32,2,0.0247961
256,32,2,0.0263226
256,32,2,0.0248765
256,32,2,0.0248905
256,32,2,0.0247881
256,32,2,0.0256417
256,32,2,0.0247649
256,32,2,0.0248434
256,32,2,0.0248834
256,32,2,0.0264343
