Size,Channels,Threads,Time_s
256,16,4,0.0052434
256,16,4,0.005351
256,16,4,0.004838
256,16,4,0.0048155
256,16,4,0.0043547
256,16,4,0.005149
256,16,4,0.0047527
256,16,4,0.0050943
256,16,4,0.0053482
256,16,4,0.004673
256,16,4,0.0050141
256,16,4,0.0048428
256,16,4,0.0042966
256,16,4,0.0050624
256,16,4,0.0048616
256,16,4,0.0048121
256,16,4,0.0046926
256,16,4,0.0050746
256,16,4,0.0053578
256,16,4,0.0047593
256,16,4,0.0050662
256,16,4,0.0048435
256,16,4,0.004838
256,16,4,0.0044912
256,16,4,0.0049678
256,16,4,0.0047919
256,16,4,0.0048146
256,16,4,0.0047685
256,16,4,0.0047733
256,16,4,0.0047775
256,16,4,0.0042272
256,16,4,0.0051267
256,16,4,0.0050522
256,16,4,0.004259
256,16,4,0.0051234
256,16,4,0.004815
256,16,4,0.0045897
256,16,4,0.0051594
256,16,4,0.0052966
256,16,4,0.0079378
256,16,4,0.0053159
256,16,4,0.0049725
256,16,4,0.0047814
256,16,4,0.0048243
256,16,4,0.0047801
256,16,4,0.0047782
256,16,4,0.0047316
256,16,4,0.0048888
256,16,8,0.0066595
256,16,8,0.0042432
256,16,8,0.0041277
256,16,8,0.0040238
256,16,8,0.0044868
256,16,8,0.0046503
256,16,8,0.0046981
256,16,8,0.0050028
256,16,8,0.0045877
256,16,8,0.0042782
256,16,8,0.0042735
256,16,8,0.0044112
256,16,8,0.0029529
256,16,8,0.0040626
256,16,8,0.0048215
256,16,8,0.0028386
256,16,8,0.0044482
256,16,8,0.0043708
256,16,8,0.0044273
256,16,8,0.0053421
256,16,8,0.0031224
256,16,8,0.0025477
256,16,8,0.0026003
256,16,8,0.002781
256,16,8,0.0044184
256,16,8,0.0043683
256,16,8,0.0063816
256,16,8,0.0048068
256,16,8,0.0042264
256,16,8,0.0034453
256,16,8,0.0044137
256,16,8,0.0052747
256,16,8,0.0050817
256,16,8,0.0043656
256,16,8,0.0040088
256,16,8,0.0025428
256,16,8,0.0022833
256,16,8,0.0022652
256,16,8,0.0022708
256,16,8,0.0044887
256,16,8,0.0044464
256,16,8,0.0043963
256,16,8,0.0046813
256,16,8,0.0042532
256,16,8,0.0038553
256,16,8,0.0043633
256,16,8,0.0046396
256,16,8,0.0044079
256,16,8,0.0024985
256,16,8,0.0022639
256,16,16,0.0063212
256,16,16,0.0032501
256,16,16,0.0032917
256,16,16,0.0041553
256,16,16,0.0034017
256,16,16,0.0030109
256,16,16,0.0034765
256,16,16,0.0035285
256,16,16,0.0041077
256,16,16,0.0044159
256,16,16,0.003882
256,16,16,0.0032983
256,16,16,0.0033849
256,16,16,0.0039164
256,16,16,0.0032725
256,16,16,0.0027321
256,16,16,0.0036965
256,16,16,0.0036917
256,16,16,0.0026916
256,16,16,0.0032493
256,16,16,0.0032599
256,16,16,0.0035214
256,16,16,0.0039528
256,16,16,0.004423
256,16,16,0.0056796
256,16,16,0.0043327
256,16,16,0.0032946
256,16,16,0.0036827
256,16,16,0.0032893
256,16,16,0.0027929
256,16,16,0.0025996
256,16,16,0.0022671
256,16,16,0.002332
256,16,16,0.002317
256,16,16,0.0027745
256,16,16,0.0023112
256,16,16,0.0022764
256,16,16,0.0022803
256,16,16,0.0022923
256,16,16,0.0022688
256,16,16,0.0023095
256,16,16,0.0033252
256,16,16,0.0032707
256,16,16,0.0037275
256,16,16,0.0031417
256,16,16,0.0026254
256,16,16,0.0029662
256,16,16,0.0027592
256,16,16,0.0022756
256,16,16,0.0022813
256,16,32,0.005342
256,16,32,0.0036008
256,16,32,0.0035784
256,16,32,0.0038317
256,16,32,0.0028066
256,16,32,0.0024022
256,16,32,0.0029899
256,16,32,0.0033445
256,16,32,0.0030452
256,16,32,0.0025147
256,16,32,0.0024428
256,16,32,0.0024629
256,16,32,0.0042022
256,16,32,0.0030443
256,16,32,0.0027955
256,16,32,0.0028612
256,16,32,0.0023938
256,16,32,0.003506
256,16,32,0.0032215
256,16,32,0.0027015
256,16,32,0.0025891
256,16,32,0.0027075
256,16,32,0.0028445
256,16,32,0.003494
256,16,32,0.0026625
256,16,32,0.0023758
256,16,32,0.0023118
256,16,32,0.0025092
256,16,32,0.0023736
256,16,32,0.0029564
256,16,32,0.0035977
256,16,32,0.002703
256,16,32,0.002449
256,16,32,0.0037087
256,16,32,0.0033972
256,16,32,0.0034809
256,16,32,0.0035058
256,16,32,0.003379
256,16,32,0.0037746
256,16,32,0.0037372
256,16,32,0.0033925
256,16,32,0.0032165
256,16,32,0.0026722
256,16,32,0.0027871
256,16,32,0.0024093
256,16,32,0.0032998
256,16,32,0.0027062
256,16,32,0.0023777
256,16,32,0.0026356
256,16,32,0.0027278
256,16,64,0.0087586
256,16,64,0.0038632
256,16,64,0.0035253
256,16,64,0.0034513
256,16,64,0.0028253
256,16,64,0.0027932
256,16,64,0.0028487
256,16,64,0.0024189
256,16,64,0.0034395
256,16,64,0.0026811
256,16,64,0.0024889
256,16,64,0.0028557
256,16,64,0.0030878
256,16,64,0.0030185
256,16,64,0.0033309
256,16,64,0.0028389
256,16,64,0.0024785
256,16,64,0.0026693
256,16,64,0.0034776
256,16,64,0.0038904
256,16,64,0.003735
256,16,64,0.0028602
256,16,64,0.0025494
256,16,64,0.0028354
256,16,64,0.0031504
256,16,64,0.0031387
256,16,64,0.0026153
256,16,64,0.0026207
256,16,64,0.0034096
256,16,64,0.0036169
256,16,64,0.0035868
256,16,64,0.0035318
256,16,64,0.0039062
256,16,64,0.0037187
256,16,64,0.0031091
256,16,64,0.0030611
256,16,64,0.0026605
256,16,64,0.0026357
256,16,64,0.0028113
256,16,64,0.0030196
256,16,64,0.0028691
256,16,64,0.0027728
256,16,64,0.0025928
256,16,64,0.0024403
256,16,64,0.0024409
256,16,64,0.002627
256,16,64,0.0029172
256,16,64,0.0028785
256,16,64,0.0028226
256,16,64,0.0027889
256,16,128,0.0117167
256,16,128,0.0030625
256,16,128,0.0026617
256,16,128,0.0030176
256,16,128,0.0037943
256,16,128,0.0030589
256,16,128,0.0031051
256,16,128,0.0030381
256,16,128,0.0028224
256,16,128,0.0037597
256,16,128,0.003481
256,16,128,0.0030304
256,16,128,0.0029748
256,16,128,0.0030586
256,16,128,0.0035944
256,16,128,0.0033189
256,16,128,0.0031472
256,16,128,0.0027521
256,16,128,0.0027952
256,16,128,0.0034648
256,16,128,0.0028662
256,16,128,0.0030262
256,16,128,0.0026929
256,16,128,0.0030582
256,16,128,0.0029584
256,16,128,0.0032915
256,16,128,0.0027984
256,16,128,0.0030625
256,16,128,0.0029165
256,16,128,0.0030839
256,16,128,0.0029304
256,16,128,0.0030348
256,16,128,0.0028204
256,16,128,0.0036792
256,16,128,0.0045333
256,16,128,0.0048393
256,16,128,0.0045769
256,16,128,0.0038849
256,16,128,0.0039999
256,16,128,0.0038836
256,16,128,0.0028896
256,16,128,0.003054
256,16,128,0.0033262
256,16,128,0.0029403
256,16,128,0.003026
256,16,128,0.0027599
256,16,128,0.0030364
256,16,128,0.0029717
256,16,128,0.0030542
256,16,128,0.0029748
256,32,2,0.0190834
256,32,2,0.0185541
256,32,2,0.0174881
256,32,2,0.0167885
256,32,2,0.0167042
256,32,2,0.016681
256,32,2,0.0167419
256,32,2,0.0166801
256,32,2,0.0166418
256,32,2,0.016713
256,32,2,0.0166745
256,32,2,0.0166845
256,32,2,0.0167707
256,32,2,0.0185671
256,32,2,0.0268148
256,32,2,0.0175476
256,32,2,0.017043
256,32,2,0.0182042
256,32,2,0.0169834
256,32,2,0.0180492
256,32,2,0.0179065
256,32,2,0.0171837
256,32,2,0.0168173
256,32,2,0.0167242
256,32,2,0.0184354
256,32,2,0.0166963
256,32,2,0.0180943
256,32,2,0.0171115
256,32,2,0.016823
256,32,2,0.0170637
256,32,2,0.0177502
256,32,2,0.0169377
256,32,2,0.0168486
256,32,2,0.0173708
256,32,2,0.0167948
256,32,2,0.0167765
256,32,2,0.0168234
256,32,2,0.0167256
256,32,2,0.0173818
256,32,2,0.0172305
256,32,2,0.016769
256,32,2,0.0182065
256,32,2,0.0173731
256,32,2,0.0172608
256,32,2,0.0168172
256,32,2,0.0169543
256,32,2,0.0179669
256,32,2,0.0186369
256,32,2,0.0179591
256,32,2,0.0198737
256,32,4,0.0099624
256,32,4,0.0097146
256,32,4,0.0091616
256,32,4,0.0095584
256,32,4,0.0113564
256,32,4,0.0096484
256,32,4,0.0093744
256,32,4,0.0131483
256,32,4,0.0123237
256,32,4,0.0099641
256,32,4,0.0130264
256,32,4,0.0102986
256,32,4,0.0089837
256,32,4,0.0105633
256,32,4,0.0097726
256,32,4,0.0099119
256,32,4,0.0096238
256,32,4,0.0089662
256,32,4,0.0094697
256,32,4,0.0097675
256,32,4,0.0100696
256,32,4,0.0100285
256,32,4,0.0101564
256,32,4,0.0109521
256,32,4,0.0093143
256,32,4,0.0100419
256,32,4,0.0104058
256,32,4,0.0114718
256,32,4,0.0098691
256,32,4,0.0111156
256,32,4,0.0143999
256,32,4,0.0127232
256,32,4,0.0108004
256,32,4,0.0107184
256,32,4,0.0099746
256,32,4,0.0101503
256,32,4,0.0095382
256,32,4,0.0113097
256,32,4,0.0097915
256,32,4,0.0094396
256,32,4,0.0101337
256,32,4,0.0098408
256,32,4,0.0108858
256,32,4,0.0100742
256,32,4,0.0120682
256,32,4,0.0111914
256,32,4,0.0104572
256,32,4,0.0104864
256,32,4,0.0099743
256,32,4,0.0117098
256,32,8,0.0109231
256,32,8,0.0088813
256,32,8,0.0078328
256,32,8,0.0080699
256,32,8,0.0082357
256,32,8,0.0084616
256,32,8,0.0084879
256,32,8,0.00547
256,32,8,0.0074265
256,32,8,0.0085677
256,32,8,0.0072281
256,32,8,0.0064856
256,32,8,0.0090785
256,32,8,0.0091805
256,32,8,0.0079155
256,32,8,0.0073291
256,32,8,0.0063545
256,32,8,0.0055521
256,32,8,0.0090981
256,32,8,0.0087236
256,32,8,0.0052399
256,32,8,0.0069055
256,32,8,0.0086239
256,32,8,0.0085385
256,32,8,0.0075824
256,32,8,0.0083162
256,32,8,0.0087646
256,32,8,0.0090707
256,32,8,0.0079427
256,32,8,0.0077323
256,32,8,0.0081864
256,32,8,0.0084621
256,32,8,0.0082465
256,32,8,0.0079004
256,32,8,0.0076495
256,32,8,0.0079068
256,32,8,0.0094808
256,32,8,0.006389
256,32,8,0.0073978
256,32,8,0.0102242
256,32,8,0.007543
256,32,8,0.0077519
256,32,8,0.0078255
256,32,8,0.0087176
256,32,8,0.0052696
256,32,8,0.0050625
256,32,8,0.0071528
256,32,8,0.0102272
256,32,8,0.0078833
256,32,8,0.0059986
256,32,16,0.0096467
256,32,16,0.0070174
256,32,16,0.0072849
256,32,16,0.0075552
256,32,16,0.0057613
256,32,16,0.0066705
256,32,16,0.0055279
256,32,16,0.0054019
256,32,16,0.0067059
256,32,16,0.005426
256,32,16,0.0054231
256,32,16,0.0063522
256,32,16,0.0051822
256,32,16,0.005076
256,32,16,0.0064572
256,32,16,0.0079922
256,32,16,0.0077984
256,32,16,0.0065742
256,32,16,0.0071044
256,32,16,0.0079461
256,32,16,0.0073242
256,32,16,0.0054637
256,32,16,0.0048903
256,32,16,0.0059492
256,32,16,0.0047977
256,32,16,0.0048412
256,32,16,0.0047308
256,32,16,0.004973
256,32,16,0.0048952
256,32,16,0.0046093
256,32,16,0.0062762
256,32,16,0.006817
256,32,16,0.0047527
256,32,16,0.0051913
256,32,16,0.0049493
256,32,16,0.0048497
256,32,16,0.0049452
256,32,16,0.0050443
256,32,16,0.0045745
256,32,16,0.0045137
256,32,16,0.0051693
256,32,16,0.004583
256,32,16,0.0045228
256,32,16,0.0049922
256,32,16,0.0046792
256,32,16,0.0046968
256,32,16,0.0068801
256,32,16,0.0062945
256,32,16,0.0072052
256,32,16,0.007126
256,32,32,0.0084475
256,32,32,0.0062612
256,32,32,0.0058383
256,32,32,0.0054761
256,32,32,0.0053626
256,32,32,0.0056355
256,32,32,0.0053279
256,32,32,0.0049394
256,32,32,0.0050015
256,32,32,0.00497
256,32,32,0.0048262
256,32,32,0.0049437
256,32,32,0.0052202
256,32,32,0.0047654
256,32,32,0.005087
256,32,32,0.0050169
256,32,32,0.005664
256,32,32,0.0062526
256,32,32,0.0062019
256,32,32,0.0062459
256,32,32,0.0063666
256,32,32,0.0060835
256,32,32,0.0066965
256,32,32,0.0055027
256,32,32,0.005697
256,32,32,0.0050744
256,32,32,0.0049864
256,32,32,0.0048893
256,32,32,0.0049993
256,32,32,0.0054628
256,32,32,0.004981
256,32,32,0.0046053
256,32,32,0.0056489
256,32,32,0.0050811
256,32,32,0.0047901
256,32,32,0.0047552
256,32,32,0.0048113
256,32,32,0.0046061
256,32,32,0.0046186
256,32,32,0.0049699
256,32,32,0.0046903
256,32,32,0.0044829
256,32,32,0.005127
256,32,32,0.004998
256,32,32,0.004567
256,32,32,0.0061827
256,32,32,0.0057414
256,32,32,0.0054153
256,32,32,0.0049768
256,32,32,0.0063045
256,32,64,0.0092425
256,32,64,0.0054537
256,32,64,0.0051829
256,32,64,0.0050674
256,32,64,0.0056477
256,32,64,0.0054481
256,32,64,0.0049062
256,32,64,0.0054866
256,32,64,0.0055481
256,32,64,0.0049718
256,32,64,0.0059869
256,32,64,0.0057665
256,32,64,0.0059062
256,32,64,0.0063354
256,32,64,0.0076448
256,32,64,0.0059396
256,32,64,0.0063399
256,32,64,0.0066478
256,32,64,0.0063775
256,32,64,0.0052953
256,32,64,0.0052174
256,32,64,0.005057
256,32,64,0.0054313
256,32,64,0.0048448
256,32,64,0.0046608
256,32,64,0.0050998
256,32,64,0.0051219
256,32,64,0.0049349
256,32,64,0.0052294
256,32,64,0.0047562
256,32,64,0.0047683
256,32,64,0.0047219
256,32,64,0.0051167
256,32,64,0.0049335
256,32,64,0.005967
256,32,64,0.0057334
256,32,64,0.0050363
256,32,64,0.0052293
256,32,64,0.0054234
256,32,64,0.005096
256,32,64,0.0048308
256,32,64,0.0053627
256,32,64,0.0050185
256,32,64,0.0051772
256,32,64,0.0058249
256,32,64,0.0051938
256,32,64,0.0059115
256,32,64,0.0061878
256,32,64,0.0059733
256,32,64,0.0057232
256,32,128,0.0152496
256,32,128,0.0062952
256,32,128,0.0065259
256,32,128,0.0061034
256,32,128,0.0069025
256,32,128,0.0067258
256,32,128,0.006203
256,32,128,0.0065496
256,32,128,0.0064471
256,32,128,0.0065071
256,32,128,0.0063626
256,32,128,0.0048566
256,32,128,0.0062677
256,32,128,0.0051848
256,32,128,0.0061726
256,32,128,0.0067075
256,32,128,0.0063093
256,32,128,0.0049993
256,32,128,0.0063293
256,32,128,0.0058974
256,32,128,0.0054942
256,32,128,0.0063795
256,32,128,0.0055982
256,32,128,0.0062672
256,32,128,0.0051642
256,32,128,0.0050747
256,32,128,0.0054135
256,32,128,0.0051775
256,32,128,0.0054085
256,32,128,0.0055329
256,32,128,0.0049873
256,32,128,0.0060994
256,32,128,0.0061178
256,32,128,0.0052886
256,32,128,0.0050605
256,32,128,0.0050834
256,32,128,0.0052816
256,32,128,0.005107
256,32,128,0.0047867
256,32,128,0.0058449
256,32,128,0.004986
256,32,128,0.005224
256,32,128,0.0063935
256,32,128,0.00617
256,32,128,0.0062753
256,32,128,0.0062979
256,32,128,0.0051734
256,32,128,0.0055357
256,32,128,0.006862
256,32,128,0.0060884
256,64,2,0.036666
256,64,2,0.0340519
256,64,2,0.0349864
256,64,2,0.0426522
256,64,2,0.033985
256,64,2,0.0332905
256,64,2,0.0337277
256,64,2,0.0387412
256,64,2,0.0341661
256,64,2,0.0336526
256,64,2,0.034461
256,64,2,0.0385532
256,64,2,0.0396677
256,64,2,0.035478
256,64,2,0.0390713
256,64,2,0.0372514
256,64,2,0.0347207
256,64,2,0.0346006
256,64,2,0.0353107
256,64,2,0.0360302
256,64,2,0.0346856
256,64,2,0.0342688
256,64,2,0.0359153
256,64,2,0.0384638
256,64,2,0.0379292
256,64,2,0.0409185
256,64,2,0.0458401
256,64,2,0.0445993
256,64,2,0.0381072
256,64,2,0.0414222
256,64,2,0.0340738
256,64,2,0.0350075
256,64,2,0.0376778
256,64,2,0.0391072
256,64,2,0.0361307
256,64,2,0.0365774
256,64,2,0.0391644
256,64,2,0.0372338
256,64,2,0.0355238
256,64,2,0.0361937
256,64,2,0.0366433
256,64,2,0.0385012
256,64,2,0.0358268
256,64,2,0.0362945
256,64,2,0.0401204
256,64,2,0.0375274
256,64,2,0.0370229
256,64,2,0.0382186
256,64,2,0.035395
256,64,2,0.0342272
256,64,4,0.0240136
256,64,4,0.0201582
256,64,4,0.0184302
256,64,4,0.0208798
256,64,4,0.0184325
256,64,4,0.0177797
256,64,4,0.0227661
256,64,4,0.0177376
256,64,4,0.0177357
256,64,4,0.0220776
256,64,4,0.0172873
256,64,4,0.0185516
256,64,4,0.0180358
256,64,4,0.0172749
256,64,4,0.0183514
256,64,4,0.0181711
256,64,4,0.0285529
256,64,4,0.019425
256,64,4,0.0181133
256,64,4,0.0182401
256,64,4,0.0173083
256,64,4,0.029745
256,64,4,0.0185086
256,64,4,0.017741
256,64,4,0.0174235
256,64,4,0.0253435
256,64,4,0.017568
256,64,4,0.0170122
256,64,4,0.0173326
256,64,4,0.0176602
256,64,4,0.0169786
256,64,4,0.0187562
256,64,4,0.0179962
256,64,4,0.0184948
256,64,4,0.0185538
256,64,4,0.0176349
256,64,4,0.0192122
256,64,4,0.0178368
256,64,4,0.0210606
256,64,4,0.0180573
256,64,4,0.0185587
256,64,4,0.0254319
256,64,4,0.0212542
256,64,4,0.0195789
256,64,4,0.0181157
256,64,4,0.0195425
256,64,4,0.0183638
256,64,4,0.0178398
256,64,4,0.0172899
256,64,4,0.0182971
256,64,8,0.0161607
256,64,8,0.0186713
256,64,8,0.0117625
256,64,8,0.0171127
256,64,8,0.0171478
256,64,8,0.0137209
256,64,8,0.0113125
256,64,8,0.0123995
256,64,8,0.0150543
256,64,8,0.0107869
256,64,8,0.0118655
256,64,8,0.0111851
256,64,8,0.0092358
256,64,8,0.0095701
256,64,8,0.0092224
256,64,8,0.0145896
256,64,8,0.0109173
256,64,8,0.0142257
256,64,8,0.014036
256,64,8,0.0158069
256,64,8,0.0113614
256,64,8,0.0135104
