Size,Channels,Threads,Time_s
256,3,8,0.0008316
256,3,8,0.0007489
256,3,8,0.000825
256,3,8,0.0006938
256,3,8,0.0006916
256,3,8,0.0007048
256,3,8,0.0006831
256,3,8,0.0007244
256,3,8,0.0007183
256,3,8,0.0007076
256,3,8,0.0006902
256,3,8,0.0005329
256,3,8,0.0004688
256,3,8,0.0004693
256,3,8,0.0006144
256,3,8,0.0006114
256,3,8,0.0006046
256,3,8,0.0006174
256,3,8,0.0006249
256,3,8,0.0006101
256,3,8,0.000436
256,3,8,0.0005094
256,3,8,0.0004825
256,3,8,0.0004953
256,3,8,0.000726
256,3,8,0.0009401
256,3,8,0.0007399
256,3,8,0.0007526
256,3,8,0.0005158
256,3,8,0.0005832
256,3,8,0.0005042
256,3,8,0.0006141
256,3,8,0.0006315
256,3,8,0.0006149
256,3,8,0.0007467
256,3,8,0.0005846
256,3,8,0.0008019
256,3,8,0.0006227
256,3,8,0.0006744
256,3,8,0.0007424
256,3,8,0.000622
256,3,8,0.0005735
256,3,8,0.0005122
256,3,8,0.0005034
256,3,8,0.0007896
256,3,8,0.0006401
256,3,8,0.000514
256,3,8,0.0005169
256,3,8,0.0005131
256,3,16,0.0015211
256,3,16,0.0006362
256,3,16,0.0006889
256,3,16,0.0006137
256,3,16,0.0006092
256,3,16,0.0006936
256,3,16,0.0007473
256,3,16,0.0006585
256,3,16,0.0005323
256,3,16,0.0005017
256,3,16,0.0005047
256,3,16,0.0005014
256,3,16,0.0005124
256,3,16,0.0005045
256,3,16,0.00052
256,3,16,0.000556
256,3,16,0.000528
256,3,16,0.0005796
256,3,16,0.0005755
256,3,16,0.0005297
256,3,16,0.0005208
256,3,16,0.0006986
256,3,16,0.0006465
256,3,16,0.0006992
256,3,16,0.000639
256,3,16,0.0006694
256,3,16,0.0005128
256,3,16,0.0004904
256,3,16,0.0005074
256,3,16,0.0005743
256,3,16,0.0005997
256,3,16,0.0007765
256,3,16,0.0007229
256,3,16,0.0007508
256,3,16,0.0006497
256,3,16,0.0007155
256,3,16,0.0005799
256,3,16,0.000628
256,3,16,0.0008557
256,3,16,0.0008241
256,3,16,0.0011135
256,3,16,0.0006409
256,3,16,0.0006022
256,3,16,0.0006161
256,3,16,0.0005897
256,3,16,0.0006078
256,3,16,0.000712
256,3,16,0.0006445
256,3,16,0.0006852
256,3,16,0.0006471
256,3,32,0.0019337
256,3,32,0.000667
256,3,32,0.000572
256,3,32,0.0005323
256,3,32,0.0005319
256,3,32,0.0006738
256,3,32,0.0007371
256,3,32,0.0008418
256,3,32,0.0009212
256,3,32,0.0007391
256,3,32,0.0006528
256,3,32,0.0006892
256,3,32,0.0007228
256,3,32,0.0007412
256,3,32,0.0007445
256,3,32,0.0006597
256,3,32,0.0006119
256,3,32,0.0007324
256,3,32,0.0006412
256,3,32,0.0006306
256,3,32,0.0005671
256,3,32,0.0005859
256,3,32,0.0005711
256,3,32,0.0005805
256,3,32,0.0005898
256,3,32,0.0006363
256,3,32,0.0006853
256,3,32,0.0005878
256,3,32,0.0006332
256,3,32,0.0009528
256,3,32,0.0007552
256,3,32,0.0006769
256,3,32,0.0006691
256,3,32,0.0006212
256,3,32,0.000582
256,3,32,0.0008001
256,3,32,0.0009435
256,3,32,0.0007643
256,3,32,0.0012154
256,3,32,0.0005832
256,3,32,0.0005975
256,3,32,0.0006195
256,3,32,0.0006087
256,3,32,0.0006852
256,3,32,0.0006277
256,3,32,0.0005897
256,3,32,0.0007256
256,3,32,0.0005791
256,3,32,0.0006316
256,3,32,0.0005647
256,3,64,0.0029597
256,3,64,0.0008913
256,3,64,0.0009174
256,3,64,0.0008157
256,3,64,0.0008517
256,3,64,0.0008357
256,3,64,0.0008777
256,3,64,0.0008715
256,3,64,0.0008818
256,3,64,0.0007794
256,3,64,0.0008527
256,3,64,0.0010023
256,3,64,0.0007574
256,3,64,0.0006988
256,3,64,0.0007124
256,3,64,0.000738
256,3,64,0.0008517
256,3,64,0.0007119
256,3,64,0.0007624
256,3,64,0.000763
256,3,64,0.00089
256,3,64,0.0009087
256,3,64,0.0008578
256,3,64,0.0010618
256,3,64,0.0008319
256,3,64,0.0008504
256,3,64,0.0008136
256,3,64,0.0009371
256,3,64,0.0010358
256,3,64,0.0012463
256,3,64,0.0009495
256,3,64,0.0008991
256,3,64,0.000937
256,3,64,0.0008628
256,3,64,0.0011022
256,3,64,0.0008118
256,3,64,0.0007229
256,3,64,0.0007006
256,3,64,0.0007313
256,3,64,0.0007915
256,3,64,0.000897
256,3,64,0.0009178
256,3,64,0.0009201
256,3,64,0.0009854
256,3,64,0.0007561
256,3,64,0.0010106
256,3,64,0.0010983
256,3,64,0.0012473
256,3,64,0.0008904
256,3,64,0.0008527
256,3,128,0.0048735
256,3,128,0.0012968
256,3,128,0.0012581
256,3,128,0.001254
256,3,128,0.0013961
256,3,128,0.0015475
256,3,128,0.001496
256,3,128,0.0013458
256,3,128,0.0013104
256,3,128,0.001385
256,3,128,0.0016496
256,3,128,0.0013372
256,3,128,0.0013294
256,3,128,0.0012798
256,3,128,0.0016084
256,3,128,0.0014479
256,3,128,0.0014184
256,3,128,0.001524
256,3,128,0.0013071
256,3,128,0.0014979
256,3,128,0.001607
256,3,128,0.0012319
256,3,128,0.0012805
256,3,128,0.0014125
256,3,128,0.0014309
256,3,128,0.0013374
256,3,128,0.0014177
256,3,128,0.0014636
256,3,128,0.0013509
256,3,128,0.0013921
256,3,128,0.0013866
256,3,128,0.0013826
256,3,128,0.0014141
256,3,128,0.0018038
256,3,128,0.0016025
256,3,128,0.0014228
256,3,128,0.0012025
256,3,128,0.0012299
256,3,128,0.0014101
256,3,128,0.0014621
256,3,128,0.0015709
256,3,128,0.0012851
256,3,128,0.0012488
256,3,128,0.0013098
256,3,128,0.0013476
256,3,128,0.0015781
256,3,128,0.0013613
256,3,128,0.0014572
256,3,128,0.0013894
256,3,128,0.0014009
256,16,2,0.0078265
256,16,2,0.0098092
256,16,2,0.0075449
256,16,2,0.0086692
256,16,2,0.0077981
256,16,2,0.0081088
256,16,2,0.0078029
256,16,2,0.0068699
256,16,2,0.0069078
256,16,2,0.007097
256,16,2,0.0088046
256,16,2,0.0076977
256,16,2,0.007701
256,16,2,0.0072244
256,16,2,0.0070189
256,16,2,0.0070982
256,16,2,0.0081197
256,16,2,0.0078159
256,16,2,0.0078497
256,16,2,0.0075843
256,16,2,0.0074117
256,16,2,0.0087907
256,16,2,0.0073462
256,16,2,0.0077086
256,16,2,0.0081656
256,16,2,0.0077457
256,16,2,0.0070046
256,16,2,0.0074435
256,16,2,0.0068679
256,16,2,0.0085933
256,16,2,0.0077625
256,16,2,0.0085398
256,16,2,0.0076126
256,16,2,0.0075754
256,16,2,0.0087365
256,16,2,0.0086866
256,16,2,0.0069552
256,16,2,0.0081337
256,16,2,0.0068678
256,16,2,0.0077396
256,16,2,0.0069158
256,16,2,0.0076842
256,16,2,0.0072134
256,16,2,0.0073695
256,16,2,0.0073851
256,16,2,0.0080713
256,16,2,0.0090114
256,16,2,0.00695
256,16,2,0.0068349
256,16,2,0.0069129
256,16,4,0.005439
256,16,4,0.0046856
256,16,4,0.0044686
256,16,4,0.0041333
256,16,4,0.0048048
256,16,4,0.0076797
256,16,4,0.0052894
256,16,4,0.0059533
256,16,4,0.0039411
256,16,4,0.0039979
256,16,4,0.0049851
256,16,4,0.0044315
256,16,4,0.0046138
256,16,4,0.0036854
256,16,4,0.005376
256,16,4,0.0044411
256,16,4,0.0037245
256,16,4,0.0040808
256,16,4,0.0054515
256,16,4,0.0038412
256,16,4,0.0046078
256,16,4,0.004417
256,16,4,0.003648
256,16,4,0.0037062
256,16,4,0.0037985
256,16,4,0.0048066
256,16,4,0.0039361
256,16,4,0.0036555
256,16,4,0.003668
256,16,4,0.00389
256,16,4,0.0045001
256,16,4,0.0040321
256,16,4,0.0041279
256,16,4,0.0040569
256,16,4,0.0045433
256,16,4,0.0041765
256,16,4,0.0036859
256,16,4,0.0046232
256,16,4,0.0047939
256,16,4,0.0037435
256,16,4,0.0043824
256,16,4,0.0035319
256,16,4,0.0041323
256,16,4,0.0040926
256,16,4,0.0041252
256,16,4,0.0036283
256,16,4,0.0039486
256,16,4,0.0036288
256,16,4,0.0040403
256,16,4,0.0043222
256,16,8,0.0064593
256,16,8,0.0028623
256,16,8,0.0024444
256,16,8,0.004014
256,16,8,0.0068929
256,16,8,0.0063556
256,16,8,0.00684
256,16,8,0.0064802
256,16,8,0.0050802
256,16,8,0.0045183
256,16,8,0.0050512
256,16,8,0.0036231
256,16,8,0.0035083
256,16,8,0.0029876
256,16,8,0.0029211
256,16,8,0.0033186
256,16,8,0.0034704
256,16,8,0.0043531
256,16,8,0.0034612
256,16,8,0.003656
256,16,8,0.0026709
256,16,8,0.0032145
256,16,8,0.0037283
256,16,8,0.0031707
256,16,8,0.0035365
256,16,8,0.0032708
256,16,8,0.0047573
256,16,8,0.0042619
256,16,8,0.0037933
256,16,8,0.0037917
256,16,8,0.002283
256,16,8,0.0030119
256,16,8,0.0026962
256,16,8,0.0025831
256,16,8,0.0028259
256,16,8,0.002286
256,16,8,0.0029501
256,16,8,0.003582
256,16,8,0.0030888
256,16,8,0.0039082
256,16,8,0.0023681
256,16,8,0.0024085
256,16,8,0.0029523
256,16,8,0.0042358
256,16,8,0.0033051
256,16,8,0.0029408
256,16,8,0.0031273
256,16,8,0.0031055
256,16,8,0.0030771
256,16,8,0.0029447
256,16,16,0.005552
256,16,16,0.0037817
256,16,16,0.0029159
256,16,16,0.0032553
256,16,16,0.0031128
256,16,16,0.0031744
256,16,16,0.0038178
256,16,16,0.0044026
256,16,16,0.0034896
256,16,16,0.0028836
256,16,16,0.0032652
256,16,16,0.003734
256,16,16,0.0030232
256,16,16,0.0027086
256,16,16,0.0035329
256,16,16,0.0031884
256,16,16,0.003896
256,16,16,0.0034212
256,16,16,0.0035179
256,16,16,0.0036189
256,16,16,0.0036952
256,16,16,0.0043545
256,16,16,0.002816
256,16,16,0.0027878
256,16,16,0.0031722
256,16,16,0.0034059
256,16,16,0.0039999
256,16,16,0.002671
256,16,16,0.0027123
256,16,16,0.0031953
256,16,16,0.0034687
256,16,16,0.0032326
256,16,16,0.0026033
256,16,16,0.0032493
256,16,16,0.0032789
256,16,16,0.0031846
256,16,16,0.0032784
256,16,16,0.0033122
256,16,16,0.0028155
256,16,16,0.002946
256,16,16,0.0031225
256,16,16,0.0035992
256,16,16,0.0034166
256,16,16,0.0033197
256,16,16,0.0031876
256,16,16,0.0038629
256,16,16,0.0033428
256,16,16,0.0033844
256,16,16,0.0032791
256,16,16,0.0048399
256,16,32,0.0052955
256,16,32,0.0031684
256,16,32,0.0037269
256,16,32,0.0045424
256,16,32,0.0037469
256,16,32,0.0037921
256,16,32,0.0042324
256,16,32,0.0046242
256,16,32,0.0036494
256,16,32,0.0038198
256,16,32,0.0038191
256,16,32,0.0043202
256,16,32,0.0035795
256,16,32,0.0035193
256,16,32,0.0032504
256,16,32,0.0047368
256,16,32,0.0035948
256,16,32,0.0031593
256,16,32,0.00345
256,16,32,0.0030375
256,16,32,0.0047623
256,16,32,0.0033548
256,16,32,0.0032793
256,16,32,0.0033175
256,16,32,0.0039203
256,16,32,0.0040665
256,16,32,0.0035411
256,16,32,0.0031058
256,16,32,0.0033585
256,16,32,0.004451
256,16,32,0.0034191
256,16,32,0.0032456
256,16,32,0.0036106
256,16,32,0.0035309
256,16,32,0.0040896
256,16,32,0.0032789
256,16,32,0.0037953
256,16,32,0.0041393
256,16,32,0.0038526
256,16,32,0.0036277
256,16,32,0.0031369
256,16,32,0.0035125
256,16,32,0.004033
256,16,32,0.0033674
256,16,32,0.0036878
256,16,32,0.0032665
256,16,32,0.0037438
256,16,32,0.0046936
256,16,32,0.0031604
256,16,32,0.0033159
256,16,64,0.0076856
256,16,64,0.0043404
256,16,64,0.0039369
256,16,64,0.0050351
256,16,64,0.0045062
256,16,64,0.0040663
256,16,64,0.0044719
256,16,64,0.0046522
256,16,64,0.0048025
256,16,64,0.004072
256,16,64,0.0050668
256,16,64,0.0045851
256,16,64,0.003885
256,16,64,0.0040034
256,16,64,0.0052011
256,16,64,0.004313
256,16,64,0.0038329
256,16,64,0.0044294
256,16,64,0.0048415
256,16,64,0.0044446
256,16,64,0.0039463
256,16,64,0.0038671
256,16,64,0.0050339
256,16,64,0.0047495
256,16,64,0.0042232
256,16,64,0.0044516
256,16,64,0.0046925
256,16,64,0.0043359
256,16,64,0.0045283
256,16,64,0.0054798
256,16,64,0.0043088
256,16,64,0.0041925
256,16,64,0.0043115
256,16,64,0.0047276
256,16,64,0.0038729
256,16,64,0.0044013
256,16,64,0.00516
256,16,64,0.0047138
256,16,64,0.004927
256,16,64,0.004912
256,16,64,0.0045144
256,16,64,0.0040539
256,16,64,0.0039479
256,16,64,0.0049112
256,16,64,0.0046165
256,16,64,0.0046509
256,16,64,0.0046166
256,16,64,0.0050358
256,16,64,0.0043211
256,16,64,0.0040624
256,16,128,0.0111774
256,16,128,0.0079184
256,16,128,0.0069641
256,16,128,0.0072267
256,16,128,0.007448
256,16,128,0.0072497
256,16,128,0.0073177
256,16,128,0.0072351
256,16,128,0.0076324
256,16,128,0.0069465
256,16,128,0.0075247
256,16,128,0.0072446
256,16,128,0.0072019
256,16,128,0.007382
256,16,128,0.0072349
256,16,128,0.0078704
256,16,128,0.0068596
256,16,128,0.0077572
256,16,128,0.0079946
256,16,128,0.0073891
256,16,128,0.0081364
256,16,128,0.0071617
256,16,128,0.0069837
256,16,128,0.0072646
256,16,128,0.0075268
256,16,128,0.0070304
256,16,128,0.0073061
256,16,128,0.0071158
256,16,128,0.0077225
256,16,128,0.0070403
256,16,128,0.0069324
256,16,128,0.0076021
256,16,128,0.0071867
256,16,128,0.0073791
256,16,128,0.007392
256,16,128,0.007647
256,16,128,0.0071538
256,16,128,0.0073548
256,16,128,0.0069752
256,16,128,0.0077396
256,16,128,0.0080556
256,16,128,0.0072962
256,16,128,0.007359
256,16,128,0.0074435
256,16,128,0.0075901
256,16,128,0.0072364
256,16,128,0.007309
256,16,128,0.0071681
256,16,128,0.0070072
256,16,128,0.0068886
256,32,2,0.0189797
256,32,2,0.0193273
256,32,2,0.0175319
256,32,2,0.0163167
256,32,2,0.0156783
256,32,2,0.0162206
256,32,2,0.016628
256,32,2,0.0159945
256,32,2,0.0163355
256,32,2,0.0152902
256,32,2,0.0147017
256,32,2,0.0148628
256,32,2,0.0147865
256,32,2,0.0140816
256,32,2,0.0138117
256,32,2,0.0150227
256,32,2,0.0162162
256,32,2,0.015302
256,32,2,0.0159321
256,32,2,0.0166351
256,32,2,0.0140454
256,32,2,0.0146494
256,32,2,0.0144525
256,32,2,0.0133349
256,32,2,0.0149611
256,32,2,0.0142526
256,32,2,0.016413
256,32,2,0.0182049
256,32,2,0.0166953
256,32,2,0.0150094
256,32,2,0.0150121
256,32,2,0.01556
256,32,2,0.0142466
256,32,2,0.0145939
256,32,2,0.0169794
256,32,2,0.0152538
256,32,2,0.0167376
256,32,2,0.0150348
256,32,2,0.0163061
256,32,2,0.0161402
256,32,2,0.0155853
256,32,2,0.0165434
256,32,2,0.0143338
256,32,2,0.014607
256,32,2,0.0139836
256,32,2,0.0149576
256,32,2,0.016209
256,32,2,0.0155171
256,32,2,0.0159076
256,32,2,0.0155684
256,32,4,0.0112083
256,32,4,0.0094623
256,32,4,0.0094259
256,32,4,0.0107651
256,32,4,0.0089194
256,32,4,0.0092065
256,32,4,0.011145
256,32,4,0.0095737
256,32,4,0.0098086
256,32,4,0.0084043
256,32,4,0.0085449
256,32,4,0.0089534
256,32,4,0.0095961
256,32,4,0.0095601
256,32,4,0.0109581
256,32,4,0.0094475
256,32,4,0.0084483
256,32,4,0.0092172
256,32,4,0.0082636
256,32,4,0.0091348
256,32,4,0.0104971
256,32,4,0.0102258
256,32,4,0.0098063
256,32,4,0.0093525
256,32,4,0.0111675
256,32,4,0.0082688
256,32,4,0.0094359
256,32,4,0.0093528
256,32,4,0.0101179
256,32,4,0.0086131
256,32,4,0.0105824
256,32,4,0.0099026
256,32,4,0.009778
256,32,4,0.0104685
256,32,4,0.008789
256,32,4,0.0097251
256,32,4,0.0103911
256,32,4,0.0095104
256,32,4,0.0101558
256,32,4,0.0088473
256,32,4,0.0107679
256,32,4,0.0082969
256,32,4,0.0104471
256,32,4,0.0094871
256,32,4,0.0083809
256,32,4,0.011654
256,32,4,0.010756
256,32,4,0.0088576
256,32,4,0.0100138
256,32,4,0.0084034
256,32,8,0.0106238
256,32,8,0.0059896
256,32,8,0.0092646
256,32,8,0.0074742
256,32,8,0.0085919
256,32,8,0.0070868
256,32,8,0.0073676
256,32,8,0.0083712
256,32,8,0.0074976
256,32,8,0.0077213
256,32,8,0.007262
256,32,8,0.008647
256,32,8,0.0066826
256,32,8,0.0084096
256,32,8,0.0077928
256,32,8,0.0069081
256,32,8,0.0075153
256,32,8,0.0093007
256,32,8,0.0062561
256,32,8,0.0077785
256,32,8,0.0083399
256,32,8,0.0082297
256,32,8,0.0072866
256,32,8,0.0075195
256,32,8,0.0083885
256,32,8,0.0060172
256,32,8,0.0092389
256,32,8,0.0063859
256,32,8,0.0082066
256,32,8,0.0066406
256,32,8,0.0086603
256,32,8,0.0076122
256,32,8,0.0086264
256,32,8,0.0064152
256,32,8,0.0098157
256,32,8,0.0088111
256,32,8,0.0086464
256,32,8,0.0070826
256,32,8,0.008314
256,32,8,0.0074478
256,32,8,0.0079525
256,32,8,0.006705
256,32,8,0.0064651
256,32,8,0.0083451
256,32,8,0.0066568
256,32,8,0.0090486
256,32,8,0.0075523
256,32,8,0.007874
256,32,8,0.0066563
256,32,8,0.0070617
256,32,16,0.0089474
256,32,16,0.0077676
256,32,16,0.007338
256,32,16,0.0074887
256,32,16,0.0082495
256,32,16,0.0072684
256,32,16,0.0070407
256,32,16,0.0063131
256,32,16,0.0071528
256,32,16,0.0067396
256,32,16,0.0074061
256,32,16,0.0072934
256,32,16,0.0055795
256,32,16,0.0070672
256,32,16,0.006145
256,32,16,0.007141
256,32,16,0.00742
256,32,16,0.0071398
256,32,16,0.0074742
256,32,16,0.0065643
256,32,16,0.0074453
256,32,16,0.0070304
256,32,16,0.0066327
256,32,16,0.0073414
256,32,16,0.0070124
256,32,16,0.0067507
256,32,16,0.0067235
256,32,16,0.0070716
256,32,16,0.0068737
256,32,16,0.0070913
256,32,16,0.0072
256,32,16,0.0064673
256,32,16,0.0070281
256,32,16,0.00697
256,32,16,0.0070679
256,32,16,0.0074579
256,32,16,0.0061235
256,32,16,0.006895
256,32,16,0.0074448
256,32,16,0.0072398
256,32,16,0.0074271
256,32,16,0.0069143
256,32,16,0.0071277
256,32,16,0.0067444
256,32,16,0.0075017
256,32,16,0.0058176
256,32,16,0.0069983
256,32,16,0.0073753
256,32,16,0.0062978
256,32,16,0.0075246
256,32,32,0.0090288
256,32,32,0.0070153
256,32,32,0.0070897
256,32,32,0.0072508
256,32,32,0.0083406
256,32,32,0.0075039
256,32,32,0.0079371
256,32,32,0.0069366
256,32,32,0.0071833
256,32,32,0.0115988
256,32,32,0.0111144
256,32,32,0.0087277
256,32,32,0.0089559
256,32,32,0.0080405
256,32,32,0.0063857
256,32,32,0.0077708
256,32,32,0.0072646
256,32,32,0.0065548
256,32,32,0.0070348
256,32,32,0.0076525
256,32,32,0.0067977
256,32,32,0.0069696
256,32,32,0.0064732
256,32,32,0.0081867
256,32,32,0.0069273
256,32,32,0.0070993
256,32,32,0.0076369
256,32,32,0.0066861
256,32,32,0.0080581
256,32,32,0.006391
256,32,32,0.0073665
256,32,32,0.0062526
256,32,32,0.0073856
256,32,32,0.0074214
256,32,32,0.0068168
256,32,32,0.0078055
256,32,32,0.0069718
256,32,32,0.0075232
256,32,32,0.0065321
256,32,32,0.0069269
256,32,32,0.0065451
256,32,32,0.0064867
256,32,32,0.0070494
256,32,32,0.006434
256,32,32,0.0089271
256,32,32,0.0081121
256,32,32,0.0082784
256,32,32,0.0071157
256,32,32,0.0075061
256,32,32,0.0072959
256,32,64,0.0119731
256,32,64,0.0087902
256,32,64,0.0089871
256,32,64,0.0087267
256,32,64,0.0095253
256,32,64,0.0085687
256,32,64,0.0093934
256,32,64,0.0084914
256,32,64,0.0096893
256,32,64,0.0088379
256,32,64,0.0084723
256,32,64,0.0085693
256,32,64,0.0087536
256,32,64,0.0090516
256,32,64,0.0093242
256,32,64,0.0094396
256,32,64,0.0084114
256,32,64,0.0090712
256,32,64,0.0102658
256,32,64,0.0088928
256,32,64,0.0085558
256,32,64,0.0088533
256,32,64,0.008769
256,32,64,0.0101436
256,32,64,0.0093672
256,32,64,0.0096016
256,32,64,0.0100504
256,32,64,0.0088174
256,32,64,0.0096139
256,32,64,0.0091681
256,32,64,0.0093698
256,32,64,0.0083202
256,32,64,0.0091307
256,32,64,0.0090998
256,32,64,0.009564
256,32,64,0.0099425
256,32,64,0.0092853
256,32,64,0.0085135
256,32,64,0.0092825
256,32,64,0.0092106
256,32,64,0.0083242
256,32,64,0.0084309
256,32,64,0.0093669
256,32,64,0.0090664
256,32,64,0.0091431
256,32,64,0.0096251
256,32,64,0.0102052
256,32,64,0.0091137
256,32,64,0.0087425
256,32,64,0.0085538
256,32,128,0.0186081
256,32,128,0.0147296
256,32,128,0.0143635
256,32,128,0.0143332
256,32,128,0.0144555
256,32,128,0.0146977
256,32,128,0.0144737
256,32,128,0.0144882
256,32,128,0.0150122
256,32,128,0.0143557
256,32,128,0.0151345
256,32,128,0.014744
256,32,128,0.0140241
256,32,128,0.0142948
256,32,128,0.01474
256,32,128,0.0146738
256,32,128,0.0153836
256,32,128,0.0141142
256,32,128,0.0149701
256,32,128,0.0148692
256,32,128,0.0147867
256,32,128,0.0146178
256,32,128,0.014191
256,32,128,0.0145247
256,32,128,0.0148123
256,32,128,0.0146334
256,32,128,0.0147399
256,32,128,0.0144698
256,32,128,0.0145138
256,32,128,0.0150502
256,32,128,0.0143727
256,32,128,0.014868
256,32,128,0.0143487
256,32,128,0.0141097
256,32,128,0.0140988
256,32,128,0.0148498
256,32,128,0.0143731
256,32,128,0.0143466
256,32,128,0.0146708
256,32,128,0.0149323
256,32,128,0.0144522
256,32,128,0.0146932
256,32,128,0.0148424
256,32,128,0.0142371
256,32,128,0.0148545
256,32,128,0.0141744
256,32,128,0.0153234
256,32,128,0.0141271
256,32,128,0.0147363
256,32,128,0.0147998
256,64,2,0.0320714
256,64,2,0.033093
256,64,2,0.032067
256,64,2,0.0338305
256,64,2,0.0327415
256,64,2,0.0330575
256,64,2,0.0306154
256,64,2,0.0351392
256,64,2,0.0339468
256,64,2,0.0321403
256,64,2,0.0316117
256,64,2,0.0338368
256,64,2,0.032939
256,64,2,0.0337471
256,64,2,0.0333014
256,64,2,0.0325954
256,64,2,0.0339532
256,64,2,0.0327823
256,64,2,0.0323505
256,64,2,0.0302352
256,64,2,0.0285857
256,64,2,0.030494
256,64,2,0.0378603
256,64,2,0.0296133
256,64,2,0.0271761
256,64,2,0.0292118
256,64,2,0.0325227
256,64,2,0.0322312
256,64,2,0.0299972
256,64,2,0.0327665
256,64,2,0.0324702
256,64,2,0.0324085
256,64,2,0.0341097
256,64,2,0.0319674
256,64,2,0.0316108
256,64,2,0.0326317
256,64,2,0.0323293
256,64,2,0.034934
256,64,2,0.0350917
256,64,2,0.0305124
256,64,2,0.0344594
256,64,2,0.0330863
256,64,2,0.032991
256,64,2,0.0317685
256,64,2,0.0331034
256,64,2,0.0324214
256,64,2,0.0299979
256,64,2,0.0290715
256,64,2,0.0333495
256,64,2,0.0319955
256,64,4,0.0203821
256,64,4,0.0179096
256,64,4,0.0196914
256,64,4,0.0198717
256,64,4,0.0178395
256,64,4,0.0197342
256,64,4,0.0187317
256,64,4,0.0187131
256,64,4,0.0197404
256,64,4,0.0189202
256,64,4,0.0178566
256,64,4,0.0208285
256,64,4,0.0192639
256,64,4,0.0186447
256,64,4,0.0199807
256,64,4,0.0214145
256,64,4,0.0203833
256,64,4,0.0162914
256,64,4,0.0178567
256,64,4,0.0203761
256,64,4,0.0185892
256,64,4,0.020974
256,64,4,0.0188877
256,64,4,0.0219214
256,64,4,0.0202475
256,64,4,0.0176628
256,64,4,0.0181206
256,64,4,0.0193491
256,64,4,0.020113
256,64,4,0.0197685
256,64,4,0.017374
256,64,4,0.0185988
256,64,4,0.0212609
256,64,4,0.0207703
256,64,4,0.0198663
256,64,4,0.0176314
256,64,4,0.0185125
256,64,4,0.0199511
256,64,4,0.0197168
256,64,4,0.0178852
256,64,4,0.019915
256,64,4,0.0175106
256,64,4,0.0196156
256,64,4,0.020526
256,64,4,0.0188485
256,64,4,0.0198481
256,64,4,0.0216417
256,64,4,0.0176748
256,64,4,0.019978
256,64,4,0.0203228
256,64,8,0.0167783
256,64,8,0.016807
256,64,8,0.0143398
256,64,8,0.0168969
256,64,8,0.01439
256,64,8,0.0153001
256,64,8,0.0134459
256,64,8,0.0162776
256,64,8,0.0114947
256,64,8,0.0128298
256,64,8,0.0145629
256,64,8,0.0196862
256,64,8,0.015353
256,64,8,0.0172005
256,64,8,0.0160935
256,64,8,0.0148544
256,64,8,0.0159238
256,64,8,0.013735
256,64,8,0.0159685
256,64,8,0.0179218
256,64,8,0.0191098
256,64,8,0.0161665
256,64,8,0.0174588
256,64,8,0.0148556
