Size,Channels,Threads,Time_s
256,16,2,0.0092571
256,16,2,0.0109218
256,16,2,0.0098339
256,16,2,0.0112203
256,16,2,0.0141961
256,16,2,0.012863
256,16,2,0.0162034
256,16,2,0.0105463
256,16,2,0.0119957
256,16,2,0.0118627
256,16,2,0.0106952
256,16,2,0.0104943
256,16,2,0.0108309
256,16,2,0.0151438
256,16,4,0.0095404
256,16,4,0.0089427
256,16,4,0.0082761
256,16,4,0.0074268
256,16,4,0.0074293
256,16,4,0.0087974
256,16,4,0.0073767
256,16,4,0.0093673
256,16,4,0.0064716
256,16,4,0.0045432
256,16,4,0.0047332
256,16,4,0.0047247
256,16,4,0.008872
256,16,4,0.005667
256,16,4,0.0089762
256,16,4,0.0068032
256,16,4,0.008624
256,16,4,0.0103309
256,16,4,0.0071418
256,16,4,0.0075643
256,16,4,0.0089629
256,16,4,0.0089567
256,16,4,0.0065964
256,16,4,0.0078793
256,16,4,0.0051504
256,16,4,0.004583
256,16,4,0.0048579
256,16,4,0.0047287
256,16,4,0.004524
256,16,4,0.0045617
256,16,4,0.0088631
256,16,4,0.006053
256,16,4,0.0073016
256,16,4,0.0074179
256,16,4,0.0047308
256,16,4,0.0062984
256,16,4,0.0088208
256,16,4,0.0071373
256,16,4,0.0060968
256,16,4,0.005083
256,16,4,0.0044696
256,16,4,0.0075993
256,16,4,0.0071466
256,16,4,0.0076423
256,16,4,0.0054352
256,16,4,0.0064428
256,16,4,0.0053698
256,16,4,0.0054477
256,16,4,0.004539
256,16,4,0.0047769
256,16,8,0.0067716
256,16,8,0.0047572
256,16,8,0.0051747
256,16,8,0.0050347
256,16,8,0.0049716
256,16,8,0.004675
256,16,8,0.0050414
256,16,8,0.004903
256,16,8,0.0044504
256,16,8,0.004695
256,16,8,0.0044326
256,16,8,0.0045318
256,16,8,0.0048661
256,16,8,0.0044447
256,16,8,0.0047314
256,16,8,0.0044883
256,16,8,0.0062501
256,16,8,0.0045232
256,16,8,0.0044969
256,16,8,0.0044492
256,16,8,0.0048311
256,16,8,0.0045049
256,16,8,0.0045343
256,16,8,0.0046097
256,16,8,0.004625
256,16,8,0.0044846
256,16,8,0.0045149
256,16,8,0.0050363
256,16,8,0.0049032
256,16,8,0.0047907
256,16,8,0.0048765
256,16,8,0.0049854
256,16,8,0.0044241
256,16,8,0.0045528
256,16,8,0.0046052
256,16,8,0.004671
256,16,8,0.0044886
256,16,8,0.0050909
256,16,8,0.004487
256,16,8,0.0050618
256,16,8,0.004473
256,16,8,0.0045649
256,16,8,0.0046692
256,16,8,0.0044672
256,16,8,0.0044631
256,16,8,0.004562
256,16,8,0.004286
256,16,8,0.0046592
256,16,8,0.0044729
256,16,8,0.0046095
256,16,16,0.0069161
256,16,16,0.0036344
256,16,16,0.0034295
256,16,16,0.0034549
256,16,16,0.0039324
256,16,16,0.004045
256,16,16,0.0038142
256,16,16,0.0034647
256,16,16,0.003738
256,16,16,0.0039353
256,16,16,0.0034481
256,16,16,0.0036805
256,16,16,0.0041846
256,16,16,0.003009
256,16,16,0.002874
256,16,16,0.0031015
256,16,16,0.0035234
256,16,16,0.0038683
256,16,16,0.0026277
256,16,16,0.0026248
256,16,16,0.0035062
256,16,16,0.0039748
256,16,16,0.0032576
256,16,16,0.003138
256,16,16,0.0023834
256,16,16,0.003147
256,16,16,0.0031125
256,16,16,0.0035413
256,16,16,0.0041218
256,16,16,0.0031122
256,16,16,0.0031434
256,16,16,0.0035023
256,16,16,0.003647
256,16,16,0.0036369
256,16,16,0.0026904
256,16,16,0.0037783
256,16,16,0.0037009
256,16,16,0.0027272
256,16,16,0.0024098
256,16,16,0.0027121
256,16,16,0.0031986
256,16,16,0.0034999
256,16,16,0.003862
256,16,16,0.0032389
256,16,16,0.0026452
256,16,16,0.0035711
256,16,16,0.0036586
256,16,16,0.0038215
256,16,16,0.0036956
256,16,16,0.0025337
256,16,32,0.0068467
256,16,32,0.0028561
256,16,32,0.0033199
256,16,32,0.0024641
256,16,32,0.0030575
256,16,32,0.0026558
256,16,32,0.0023941
256,16,32,0.0023737
256,16,32,0.0024087
256,16,32,0.0025215
256,16,32,0.0030027
256,16,32,0.0030719
256,16,32,0.0031192
256,16,32,0.0030371
